siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique,naf_enrich_source,naf_enrich_method,categorie_juridique_enrich_source,categorie_juridique_enrich_method,tranche_effectifs_enrich_source,tranche_effectifs_enrich_method,denomination_enrich_source,denomination_enrich_method,nom_usage_enrich_source,nom_usage_enrich_method,sigle_enrich_source,sigle_enrich_method,sigle,date_creation_enrich_source,date_creation_enrich_method,date_creation,est_active_enrich_source,est_active_enrich_method,est_active,rna_enrich_source,rna_enrich_method,rna,flag_ess_sirene_enrich_source,flag_ess_sirene_enrich_method,flag_ess_sirene,caractere_employeur_enrich_source,caractere_employeur_enrich_method,caractere_employeur,categorie_entreprise_enrich_source,categorie_entreprise_enrich_method,categorie_entreprise,societe_mission_enrich_source,societe_mission_enrich_method,societe_mission,annee_effectifs_enrich_source,annee_effectifs_enrich_method,annee_effectifs,siret_siege,siret_siege_enrich_source,siret_siege_enrich_method
439465097,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MIL COM MEDIA INFORMATIQUE LIBERTES COM,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2000-01-13,sirene,siren_direct,True,sirene,siren_direct,W932001005,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43946509700020,sirene,siren_direct
439465352,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ECONCEPT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2000-07-24,sirene,siren_direct,True,sirene,siren_direct,W852006772,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43946535200011,sirene,siren_direct
439526070,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS DEVELOP PEDAGOGIQUE EUROPEEN COM,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,sirene,siren_direct,ADPEC,sirene,siren_direct,2001-06-06,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43952607000016,sirene,siren_direct
439687302,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NET ET MECHANT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-09-10,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43968730200018,sirene,siren_direct
439731704,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION E TOILES,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-04-27,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43973170400011,sirene,siren_direct
439801861,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION CYBERT SIN GLIN GLIN,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-07-17,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43980186100014,sirene,siren_direct
439804584,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INFORMATIQUE SANS FRONTIERES TELECOMM.,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-04-12,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43980458400019,sirene,siren_direct
439874512,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ARMOR SITE.COM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2000-11-25,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43987451200015,sirene,siren_direct
439928540,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PROVENCE ALPES COTE D'AZUR WEB DESIGN,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-07-20,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43992854000012,sirene,siren_direct
439969999,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS RECHERCHE DIFFUSION ECHANGES INTERNA,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,ARDEI,sirene,siren_direct,2000-10-09,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,43996999900010,sirene,siren_direct
440085157,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INTERFOLINE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,ADI,sirene,siren_direct,2000-11-04,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44008515700020,sirene,siren_direct
440097343,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DIGIGREFFE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-12-06,sirene,siren_direct,True,sirene,siren_direct,W751152131,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44009734300014,sirene,siren_direct
440155422,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CERCLE UTILISATEURS PRODUITS SIS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,CUPS,sirene,siren_direct,1994-05-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44015542200015,sirene,siren_direct
440157915,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OUTIL SERVICE INFORMATIQUE ASS,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-11-23,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44015791500016,sirene,siren_direct
440273951,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CARTAGOGO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-12-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44027395100010,sirene,siren_direct
440294379,sirene,cate_x_naf,siren_direct,1.0,CLUB ERA EDITEURS RHONALPINS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,CLUB ERA,sirene,siren_direct,2001-05-01,sirene,siren_direct,False,,,,,,,,,,,,,,,,,,,44029437900019,sirene,siren_direct
440407054,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CARITATIS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2001-01-16,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44040705400012,sirene,siren_direct
440498509,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NEUROPOLE EPSI BORDEAUX,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-01-02,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44049850900015,sirene,siren_direct
440517308,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LABEL INFORMATIQUE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2001-11-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44051730800019,sirene,siren_direct
440658995,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SPID,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2001-08-28,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44065899500012,sirene,siren_direct
440691814,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INFO NET SERVICES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2001-10-24,sirene,siren_direct,True,sirene,siren_direct,W343002162,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44069181400022,sirene,siren_direct
440695427,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS DROIT ELECTRONIQUE COMMUNICATION,,,,,62.03Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,ADEC,sirene,siren_direct,2001-10-01,sirene,siren_direct,True,sirene,siren_direct,W751150061,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44069542700029,sirene,siren_direct
440800878,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOCIATION POUR LE DEVELOPPEMENT DE LA RECHERCHE EN SCIENCE DU SPORT ET DE L'EXERCICE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,ADRESSE,sirene,siren_direct,2001-04-01,sirene,siren_direct,False,sirene,siren_direct,W941001057,sirene,siren_direct,True,,,,,,,,,,,,,44080087800074,sirene,siren_direct
440954816,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AU WEB DES CHAMPS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-09-13,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44095481600011,sirene,siren_direct
441050234,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION IN MEDIA,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-02-23,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44105023400018,sirene,siren_direct
441148533,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOC BASSINDARCACHON.COM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-01-01,sirene,siren_direct,True,sirene,siren_direct,W336000507,sirene,siren_direct,True,,,,,,,,,,,,,44114853300017,sirene,siren_direct
441159845,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION RURALNET,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-01-22,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44115984500011,sirene,siren_direct
441269776,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION L'OUTIL INFORMATIQUE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2001-12-17,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44126977600015,sirene,siren_direct
441299054,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS PALOISE UTILISATION INFORMATIQUE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,APPUI,sirene,siren_direct,2002-01-17,sirene,siren_direct,True,sirene,siren_direct,W643000819,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44129905400029,sirene,siren_direct
441411626,sirene,ess_flag_insee,siren_direct,1.0,SARL AGENIA,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-04-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44141162600027,sirene,siren_direct
441454535,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TELTIA,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-01-26,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44145453500010,sirene,siren_direct
441456589,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,DMA-4-SI - EPSI PARIS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-03-20,sirene,siren_direct,True,sirene,siren_direct,W922001527,sirene,siren_direct,True,,,,,,,,,,,,,44145658900023,sirene,siren_direct
441569076,sirene,ess_flag_insee,siren_direct,1.0,SECOURS INFORMATIQUE,,,,,62.02A,NN,5499.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-04-08,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44156907600017,sirene,siren_direct
441697034,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,ART MEDIA CREATION,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-04-04,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44169703400011,sirene,siren_direct
441747987,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOC NANTAISE INFORMATIQUE SERVICE ANIS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,1998-12-30,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44174798700010,sirene,siren_direct
441752151,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,EDUFLASH,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-06-18,sirene,siren_direct,True,sirene,siren_direct,W504001273,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44175215100049,sirene,siren_direct
441804580,sirene,cate_x_naf,siren_direct,1.0,HOSPITALIS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-03-13,sirene,siren_direct,False,sirene,siren_direct,W922005662,,,,,,,,,,,,,,,,44180458000039,sirene,siren_direct
441928892,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION PRO-INT,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-03-22,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44192889200013,sirene,siren_direct
441936929,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RESOFORMATION,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-06-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44193692900013,sirene,siren_direct
441952975,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,CLUB INFORMATIQUE QUESTEMBERTOIS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,CIQ,sirene,siren_direct,1995-08-24,sirene,siren_direct,False,sirene,siren_direct,W563001000,sirene,siren_direct,True,,,,,,,,,,,,,44195297500015,sirene,siren_direct
442160909,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,I MAIL,,,,,62.01Z,02,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-01-15,sirene,siren_direct,True,sirene,siren_direct,W031000151,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44216090900010,sirene,siren_direct
442270484,sirene,ess_flag_insee,siren_direct,1.0,NTA - NOUVELLES TECHNOLOGIES EN AUVERGNE,,,,,63.11Z,11,5499.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,sirene,siren_direct,NTA,sirene,siren_direct,2002-06-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,sirene,siren_direct,ETI,,,,sirene,siren_direct,2023.0,44227048400037,sirene,siren_direct
442336822,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ARTEFACTA,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-06-17,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44233682200014,sirene,siren_direct
442555611,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CONFORT-T.I.C. & SERVICES,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-09-27,sirene,siren_direct,True,sirene,siren_direct,W923004560,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44255561100015,sirene,siren_direct
442557682,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION POUR LA COOPERATION L INFORMATION ET L INNOVATION PEDAGOGIQUE,,,,,58.29C,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,sirene,siren_direct,CIIP,sirene,siren_direct,2001-06-29,sirene,siren_direct,True,sirene,siren_direct,W751169763,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44255768200055,sirene,siren_direct
442560140,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB DES RESEAUX BRESTOIS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,CR@B,sirene,siren_direct,2000-04-29,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44256014000018,sirene,siren_direct
442691168,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PIGNAN ON LINE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-11-01,sirene,siren_direct,True,sirene,siren_direct,W343013701,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44269116800011,sirene,siren_direct
442805990,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,AVANTAGE INFORMATIQUE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-06-01,sirene,siren_direct,False,sirene,siren_direct,W343004188,sirene,siren_direct,True,,,,,,,,,,,,,44280599000011,sirene,siren_direct
442818738,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS ETUDES RESISTANCE INTERIEURE LANDES,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2001-10-08,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44281873800019,sirene,siren_direct
442905568,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ART COM,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2000-10-26,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44290556800014,sirene,siren_direct
442923199,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ACCES PUBLICS INTERNET,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,API,sirene,siren_direct,2002-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44292319900016,sirene,siren_direct
443055421,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,AMEREMA,,,,,62.02A,01,5460.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-07-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44305542100038,sirene,siren_direct
443075569,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IPSO-FACTO,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-08-06,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44307556900022,sirene,siren_direct
443078258,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASS MEMOIRE DE LA RESISTANCE DANS DOUBS,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux,,,,,,,,,,,,,,sirene,siren_direct,2002-07-01,sirene,siren_direct,False,sirene,siren_direct,W251003565,sirene,siren_direct,True,,,,,,,,,,,,,44307825800011,sirene,siren_direct
443170139,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,ENTR'OUVERT,,,,,62.01Z,12,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44317013900069,sirene,siren_direct
443243357,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION TELEFERIQUE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2002-04-26,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44324335700011,sirene,siren_direct
443318373,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,KAURIWEB,,,,,62.01Z,11,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-10-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44331837300034,sirene,siren_direct
443384672,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FREE MOUS',,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-07-08,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44338467200012,sirene,siren_direct
443497375,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DWASSO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-07-24,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44349737500016,sirene,siren_direct
443563184,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,@LEF INFORMATIQUE,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2002-02-18,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44356318400011,sirene,siren_direct
443646096,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,KARYS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2002-09-05,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,44364609600026,sirene,siren_direct
443717830,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LA MELEE,,,,,63.11Z,12,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,TNG,sirene,siren_direct,2000-07-13,sirene,siren_direct,True,sirene,siren_direct,W313006110,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,44371783000055,sirene,siren_direct
443729876,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,CYBERSCOP,,,,,63.11Z,NN,5460.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2002-11-04,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,44372987600013,sirene,siren_direct
